Name,P,I,H,D,T,O,S
gAAAAABeSk1Hhv4NHv3XWijSy10z7sLvZDLvwvGMYKdgs8k0XBbWd8-0kjB_xwLJiIiYiB-0Q7OhXwQFOVUJ-6PS1sNldvU7kQ==,0,0,0,1,0,0,0
gAAAAABeSk1H5djhpadG4gsEyt9S4gJe9Uw7NsPUys9nakB3QejlrL9g4l5hVKSKALTBw1VFGeaFNIooNJdMNgNKUkvsLprL-Q==,0,0,0,0,1,1,0
gAAAAABeSk1HQxSFkndth5XUB7COkMvU-u2otu-as39_8Cg4l7JofVY0_Xsy9k5XYpYea7YMi1ipOfwLtskNIz3RbTmnKF3pwg==,1,0,0,0,0,0,0
gAAAAABeSk1HnknfmHeCE7-UZ0nzIZtk7Ux5vBiwCM4xdOLk2CLtjvfQ2DEdH83A05mq9BYocX0U22BveCp_Jm_yj-b__mYoPg==,1,0,0,0,0,0,0
gAAAAABeSk1HAEqjArEVzqveLITjlHgowE7LqTrLwb5v5wFTYTUaHEQB2YrAM-2-YI_mZf5NvOj29d4xP6Svi5WQdatdtKA8_Q==,0,1,0,0,0,0,0
gAAAAABeSk1HKyVAk11FZlYhZKDU1HlVzESAAqsp2dCTKxoIHn-rYS-lkD5FIenptd54YcXKtWV9fXM0lWafIgLE1u11wjxcLw==,1,0,0,0,0,0,0
gAAAAABeSk1Hubhl6CSjd-AnbVzUoMehxKiEle8v4pdxNwHAM4yjqN5TY8zK_GdytEcTkRIkPePe21lhVBwW5Hm2dgH1NcIVxg==,0,0,0,1,0,1,0
gAAAAABeSk1H-Tu0rHjBQcF2GWVuA8L9JF8z4XbOyu7eIq5BYg28C2VOnm2nfJj-MdWR6mhNHW0MjyOcjq5ffkRxMCbj-O1Urw==,1,0,0,0,0,0,0
gAAAAABeSk1H6pP8E9UOqhm1rNGur-hySQeDccLAbvb8EG-gtXQLFy90VsfnF3LVgxkP7yB9JODc63X2Gc-fwlgPaeORztGf7A==,1,0,0,0,0,0,0
gAAAAABeSk1HKqReq2leUG4EL2P__N_jTqULq9RL4gU6GXgk51E4lMBLCZJzYv7EfbirPcpAC34MpF702L43pGOQjgffbAZpDg==,1,0,0,0,0,0,0
gAAAAABeSk1HcbJo2EbY2WTE6HnRhdlZYkpHXCnvHJrANu6IC3VSPigbkA-SMrB1-Bpp1D96e4GL31z5wV17nenH--whjp9pcw==,1,0,0,0,0,0,0
gAAAAABeSk1HSPltHOT35d91FwjrOmoqGer0Pr64hvrC8bEewPIKAywOs3cnS3zugyZPhmfIWAoyIMWJWcoYRw-YowxmTJs6QA==,1,0,0,0,0,0,0
gAAAAABeSk1HkvY7f5Eb4dis_zAOutYHylrIX68_2VCEZwfRgSVt1Vl_1sU7kdpOP5-rd1T7iB0iwT2xWWp6A8zW3rtmcZmb4Q==,0,0,0,0,0,1,0
gAAAAABeSk1HHTJkHXfnM9oKxu3rD3DetTuPcUzZdY5_zGdqXw0oy04a6JMAed7FB_prpC8nLcfcpMFo-_pxrGoAaKwJFdZDiA==,1,0,0,0,0,0,0
gAAAAABeSk1HKACQgDJ9xH9Q4ZnFpAHGgAEcYEYDCwFLEFgN8LW4c5QLGss9qLVmEKE4kEjLqvI3NB1BKmOup0xjNa5iXWcArg==,1,0,0,0,0,0,0
gAAAAABeSk1HwFsh5m1TXzsWmXK8RXOJI5woesGannGrIr2El5T6dKtdwKzofiUl9IyRvjTsSf1zTzjboOfRveF6nUuJSpVTaQ==,0,1,0,0,0,0,0
gAAAAABeSk1HABNmggBfhj1vZ_FaisOWedW_HUzaA4Hay6Pk5BmRsbC8X4iO1rPswtEEapP1drG4RHzsyi7ZKylVw1OoV-DB3g==,0,1,0,0,0,0,0
gAAAAABeSk1HKN1W0rPcuf8uKL1LTzdkXW4l_2Mztx-mL5UCs-ihCMGmQV8BpD9RAJd6FNzbjXegfaJLZCJNjuZlKYbDYsOCBg==,0,1,0,0,0,0,0
gAAAAABeSk1H0RxG3VGPFEl6aCe8qmsCUN3pzrorF2x3OIG_xetAzMrMRCmy0pd0ZHr-vsMdR8i8hkxYjTdcTo0U-HW0kZ75Yg==,0,1,0,0,0,0,0
gAAAAABeSk1HZJ3qw4_Vs6JER3bOKsRVKILGKizoCjyyBuwdbHWpDernqfG97BDE7KJkY0PYkvZA76RRA5YYem3xnLjzZwtJPw==,1,0,0,0,0,0,0
gAAAAABeSk1HOKiSi0S-uWKzRQhX-KfoWSj14TL9Tvn8tuoi-5JCq-Kcn0gYSQ_YZmCbmozyOkMDVpsw8DCu9BKqByO-KoIfsQ==,0,1,0,0,0,0,0
gAAAAABeSk1HreWObheP9ZbhZ5ujn8nKZ3WpRgUfPDI1TU2VhQ_fgXXJsYev74n2XPMnexBA1WOh_HvIPhd1ezNIM0_ovW-rkg==,0,1,0,0,0,0,0
gAAAAABeSk1HOj0tm_SjiL-1CTmtm7sa91dHaCTm5EVioEuPfbPA4t1ekEsQ8aERsDPym1Hk24GR9wo07VI3K-ETsVOAK6utDg==,0,0,0,1,0,0,0
gAAAAABeSk1H-CTzjIdQMwIeTBbzxbtKI7ga5IfI6jf6mnCo0F4dkK10VlFdUyTvI3QDGGlNPj0p1hS_7FyUDKZENeKp6GzrtA==,0,1,0,0,0,0,0
gAAAAABeSk1HtRiNpJ3Sc4VaD_1J3MtrHm2n6EZgYP261AJIPgPose-X5K9Rj4joiizKLKHWxHqNPLCkgpsHQfQlcD6_uSsVlg==,0,1,0,0,0,0,0
gAAAAABeSk1HNmRzsBjv9cBhI48UenDTb19qR5FSXvluCBomoyj3yHdUMGhOgM_Vuhm9_O85aBKXBBTtZl7ymo81BCICxtSeww==,0,0,0,0,0,0,1
gAAAAABeSk1HILHNxm7eEaz89R7Ll-eTOMUuaszvCKg3yXu0BVCvJtv3tESM4suoahD_ISMJziJ6f3lJ59TPFMSQ7z83Cbr6oA==,0,1,0,0,0,0,0
gAAAAABeSk1H8erszOUuZ227bbiG33E00Ci1RnfNxCMPIov6wF1gAUIc-zRInkfC_8xmtJc-MU85SvL0Kv-1KpuVtV-2MtUTRg==,0,1,0,0,0,0,0
gAAAAABeSk1HHv-UCLkUiF7U3Q1cjzWLOEQ9En-7p7Ns-U_XYc3NLz0ZJ5w-pQYdNBV-Xck-e9GBHySr4DwEdrGqZLiCUOygOg==,1,0,0,0,0,0,0
gAAAAABeSk1HBrLQHvQGRP9ywS3c6dZU10rMbrmX5VLV_sNgNogw2YAWcKSdK770RK6DByD3D6HVl2YYIld197VXYVIEdO1fXQ==,1,0,0,0,0,0,0
gAAAAABeSk1Hg82r0hgwDSsYYyA8AW4b34yBpIFso6UnI7tyZ4UQ4Q3iU0tJCM5rvfg0JUB1LSPTaydNruZNzNZsd7-Pj3wo4w==,1,0,0,0,0,0,0
gAAAAABeSk1HzK5cHShHRf8mJSuapY_WI2Jt1vv_l3BcQQQPSCt3eQC6y_RQZU46R0WiTEelj8BCXB6lBBtv2eI7cAyHkBAe0Q==,0,1,0,0,0,0,0
gAAAAABeSk1HYMrorZ50QAnWBf6PExDG8nNtGo-7WLKEEHPoRCgD9z-t8kceWAmVaJUHvgSFyRBGhtrGJqQMJSU5nN5tsownbw==,1,0,0,0,0,0,0
gAAAAABeSk1HDwtshOy33mhNTJ5nm_h7ZQDI6f-mJCHYbfljdAvllDJfmws0EeZ5RfgMO5ArLmz7Uls_fNbg-qlXMQPgIdjNYA==,1,0,0,0,0,0,0
gAAAAABeSk1HsKF5zxW_PQRSKZK0X_NDjynI2egm1fH4kIr9Mwgocf004NGa0P6-ztZxFH1Ggzrb5b0v_k45Vi17CFt87YWuUw==,1,0,0,0,0,0,0
gAAAAABeSk1H1yWzdkg2EWaKA7PBBM5EgRmLNGgLCk1h8k1oA8SI0CrXwElyM-bUydyn7Z6wSVO_q_JfzOqiI98TdCKQyTS7Ow==,1,0,0,0,0,0,0
gAAAAABeSk1HamsJw25WrZhysLZw9MkgbAKuDg-r4GCRrPWp40Rj40Aphg0G7xP9Kd1lEzPvWP0HquLi47eRMMA1e7P_sMLQkA==,0,0,0,1,0,0,0
gAAAAABeSk1HB_7iK_c5D6fMms86-SsBYkflYD8Rw5oG-6f4HjacIyad_45ChgPbUHSH_GS9YyzFQxu-tu1tzILSQJ8Bsw9-3g==,1,0,0,1,0,0,0
gAAAAABeSk1HBM1cEMlaPoBGCsi-Tr4um0XtJBqwAgd6cXvR8QWS8f2eMGaMw38GzYR_PdsWhe3JDnp6iF2RC0Iqrga1CZCZOw==,0,0,0,0,1,0,0
gAAAAABeSk1HxbzzxAIepF-jnEE981QtdyERTaL5OijIq2iqZYRWmQyAA8RdJQvX7ggXxhIjqKXTjZbqX6EW2s8J43zJ8WN9MA==,1,0,0,0,0,0,0
gAAAAABeSk1HunGkucG55wbf_QCzvlKpb6pCgo81bcBGKbSn951COOXT-d4sGBF2nrLtbNRyR40GxNPO63FzRRFNv25VzLI66A==,0,0,0,1,0,0,0
gAAAAABeSk1HMY_Jxsl5JNoamow9pCr0ihRpfOfLYZQTm31OmfanpY6ZEDXXrc6knEn51pAeX7cWtkF54oFFwSVplvPLqfI5eg==,0,0,0,1,0,0,0
gAAAAABeSk1Hvxycs8vOvv8YVaqY2qFd3Pf5CmMY-hRlJKVNPb0cc_JYr5zOjpEXZG0B57q44pmBex0s1iA4t1qgQISpvz4mSw==,0,0,0,1,0,0,0
gAAAAABeSk1HirJHW-Nb7ZFIhnR6Hhbh7SpdieELsalC_E6BTfVTHKMJYtYNbK_4z03BKrk7HmA9YOYcIDwYVEDD9nnsh6FLJA==,0,1,0,1,0,0,0
gAAAAABeSk1H8aSN0fJfJjPMpfdF1YAs08m9GdrmxeCCqGewJ5vBwAMpy2Tap9-ltKhFuostmYJtiP_fezICauNPaFtZK81OCw==,1,0,0,0,0,0,0
gAAAAABeSk1HkLkYa1M0T__cNjXQ3AC5LVO9Whr2xGlISWeAQmHdSrU0yDp8iG32kJWdz3be0FGmwSmxuwhnW_FDT3vh5hom6w==,0,0,0,1,0,0,0
gAAAAABeSk1HhuWQ4n-OvDeLsR0VrK6vq08pjrHu3Za1DzDZ-ZElEsXIrwMWRo6jQmd3c6JwHbnikwBqCN8kx_Lc5tATf0rMrw==,0,0,0,0,1,1,0
gAAAAABeSk1HXrI381xgTvpf9L1Y0LpQSL-xlLUKr8kPKujLLl80f1XPZ3aa33jhLYejXSuORrkVPuwGb0T2dgSm3F4tzAP8Xg==,1,0,0,0,0,0,0
gAAAAABeSk1HB0sU9b4y88yg5YspZ1WWfdyZmodMfqwOAmMj44LFOk-Eepl7AFZ0631qrBQLfK1Chk39EqgaoOCrqc8FKTdeIA==,0,0,0,1,0,0,0
gAAAAABeSk1H3DgXru3A3egLastY744Am41vC9vHcleNqVKzZ-Np1Qef_mgMeE7j2OEMTGD5efwHe4z3APvS2Xpc17rZLydJIA==,1,0,0,0,0,0,0
gAAAAABeSk1HdjB4aHnzl3IOOPuHqtLqqKrGcttUOz0kcFcDY0MoussKZSeE9hr1YIW2jIQxDA0Gb6MVbXoQgAYXS86yCaTbyw==,0,0,0,1,0,0,0
gAAAAABeSk1HjZZy5aSTBvd0ltOhyBDiPSNsjnGKPfarkAIQyrNDtWWTyB5eVMy-BXfg1OoFVJcao-AtUn9NIeBxK8LqXYpq2A==,0,1,0,1,0,0,0
gAAAAABeSk1HDW45pgw26_mPrSFX395SHdmSQ_PnXQb-UgdFcS7jgYRTRAG7WYAwJY--52g80kqnJzk83KZ8we3i_kx830nrZA==,1,0,0,0,0,0,0
gAAAAABeSk1HeaRwtt4_obdBq9ZLfOz_u1vy4Q97gdzHRrT6BAOYAO3wrP3C0KyXZdAmRWeUx4iZW3rFBVsks9qQ6rbi2-DiIg==,1,0,0,0,0,0,0
gAAAAABeSk1HKqfAsvtisMQMZBeD5wZUBE2jsD0f6ui8_Sxyy-QWDk35p26FfGai_Qlwpyd9CxbfQ8haA-U9OXjNS9o2-QHWBw==,1,0,0,0,0,0,0
gAAAAABeSk1HPbiS6Ut8MSMVAF3JGRxv_Vvr8mn8JkHkopPgDTmNM0G6Oe7wEGWr6KxM8IJLd1tKc6lkBwcHZu3_7tBWsKpj9g==,1,0,0,0,0,0,0
gAAAAABeSk1Hb9uN557QyqKCLC3EtcC2tPdkVD3myQv7jN-fcTzpf0zGV0ha8gn8Binn5xwtVRMhiZm74cpToOqNdE-iqmOb0A==,0,0,0,1,0,0,0
gAAAAABeSk1H6WtiaiG81lAE5tP7wanx4gUQxZpl-P8zN1ZfCo3K1ZeeVSoHw7uGpx3WSu9O64wxE2_rLgNJYnrcowK-0ouZvQ==,1,0,0,0,0,0,0
gAAAAABeSk1HS8q-SsLf5xP_VfX7CzY47Q0WbcvhmhF1Xyp1ADinuG5ZV9qrELWgJ2U96RDuEy25AgEPoDk7o2yFWmwZxym2ww==,1,0,0,0,0,0,0
gAAAAABeSk1HDjvU1W-RGpIeSEjWAgR1hPKWq6_Iauubja9xVE3Ij3IFXyi3mC1H4BK4_LGpN-_FiauylM-F9GbKGeyEXOn0Og==,1,0,0,0,0,0,0
gAAAAABeSk1HGrxiM3epHmOq4RDjHfsl6uPm6K183G5at0IZW19bX0-N0PNm7xN1YH15YQbc0525szj4pnwnZjG_cHjwA1JU5Q==,1,0,0,0,0,0,0
gAAAAABeSk1HoL2oAplNfmY6ZaaDCW-3S94VN_cHBOA0D5PmZ26fvy8DMucZekC3oP9pBAp3QIKnVdBz_Gl_hlD7wrPNsoXc6g==,0,0,0,1,0,0,0
gAAAAABeSk1HrQJUvPMyW-ToLdXx2fKHJIEbAtlXao8Whd-WAD7W2j65zAMqZCWAyWbeLt_yAXWQsdp-P6P6FApDpltq3_ShSg==,0,0,0,1,0,0,0
gAAAAABeSk1H1JNUjn520D3akoCURNTRXe5-aCsvPBJSGnsHgWarMSFt84leqLElv8ok3SJNvUwec7zIfTlK5MFdq3JSTUjkJQ==,0,0,0,1,0,0,0
gAAAAABeSk1H3wh9t6uZKns1E2QhTX6-_HjYaDioeooBJtPdWL57NKGf2WR6AX_29vVdCvnB2_prUq9xI8t8taW0xmzr8WhQtA==,1,0,1,0,0,0,0
gAAAAABeSk1Hb_bezPYnIjqDHan3OpJQal-CVu3rHzCCKYeADQPSdXNRnTbUsCsh11vbJeiN8WYXbUuigA3O1HXEQysBpRQaKg==,1,0,0,0,0,0,0
gAAAAABeSk1H2aK6TfIpUKHEGMeRwLbvuewKSkhtkcY2YXlmlTt6rFlVsnctuF5Y2KrMkmgN4WzNsVosZLhNx8YIRGYZpDzvIA==,0,0,0,1,0,0,0
gAAAAABeSk1H19xe7R2KUwxkz3M_-lP5u3Gp7oNab9aBVHZmorywD8MVjrgoKHaJX_TE_ifWxYFVDvYjRk7j9XuLmlVAXUzUxQ==,1,0,0,0,0,0,0
gAAAAABeSk1HjsXh7q268tNN7i1ogCppMQ6VIP4_jXwmijQoC7raWwipQQz2_X0n4aXuDQA_T-qljFnVh1nM7BGjEUUpfheyUg==,0,0,0,1,1,0,0
gAAAAABeSk1H2VxWKq6Byl_qStr7wmqSq1w6edHZEOJg5WY2JgsyIr0RTwYq3PKkFwRyIBy06nLub8gkF_Xpm-7lZVSfv6OD1w==,1,0,0,0,0,0,0
gAAAAABeSk1Hv26C7YJC1sQm2chvv7GYpkHV2IAuP-vPX0C3nYObMvt06zQiMmBhHcFkrTmdX2IZEcZUOIK739u9rpeX_edwOA==,1,0,0,0,0,0,0
gAAAAABeSk1HAcqV-C_ZX2Gm-cuw4m1jgaC_XKNtrcyoE3QAnP0m7fS143GbrCXxUEG_szWVn-FLILAfzDONDfofFkh1T5pK7A==,0,0,0,1,0,0,0
gAAAAABeSk1HC3_inJRw-alRaiG3mFt1wffjeUQqkkV24_0gKqs1eIZGgUvFVOK-OA8IJINwIBKPBvE4So55bnnsVH65lv6VBA==,0,0,0,1,0,0,0
gAAAAABeSk1HgEyjwBnOEpncyJu9M4sU36WdFEsPpO3FUFut9ujABxhuAs8AnuI8FUou8xFASFchzBCyx-mjTz4lK_qzZCKzTw==,1,0,0,0,0,0,0
gAAAAABeSk1HNDJf1HQb9GrWhS7Ts4Ypnf8wVzQQ8a_05GL7GFIwFckGfJ3GVG8Q8SWnoUQMTuSFEU4Ek1tP5G_5PotS4bxJ9A==,1,0,0,0,0,0,0
gAAAAABeSk1H-nIqiJyfm6xAZwI8M4hnSrXNsF28qFrm79kCjFJMO9xZfynmnIXHh3NKy1lzHHbEZ6365RPL9lBvS5xmb_Vk5g==,0,0,0,1,0,0,0
gAAAAABeSk1H5B4Y2V82s2HCktMkkK4mFuLzCGN_Ds1UOjo-XBisFRZYHIUdC7r2i9soGP0SNw2IvvfV6Pmc2WQRmNSSb_vLXQ==,1,0,0,1,0,0,0
gAAAAABeSk1HYrEVb2WqVp4VOmtiinvJ4pQL-WHCMmEuqwTNsf9sd99nOYi7tlQs1nP5GvghNy5JJuFDJoOhwtHINIK0ELRJWQ==,1,0,0,0,0,0,0
gAAAAABeSk1HIBuIFvgCO3Fr94s8UVQqHXRNQivl3_6guKpXCDFSGMqc8cdD9zuUH40uncuo2NhK5_N8hFY4U67qN0zIKFqz3A==,0,0,0,1,0,0,0
gAAAAABeSk1Hx7arY8-mBzNWzHt4mOsUY2CF7PcKf55SCkBaI0nSpul3nhT9HNLCW8H_tvgmNgcWhdvE9rPf-qLbczqBKBjdZA==,1,0,0,0,0,0,0
gAAAAABeSk1H8goUR4yHtoSZ2-Ohyt53xZJcmEzrGYGiiHzcprlihU-pYYxFcKvraf2pQflQjgCRy1wNFYUVm_FiKGmQKgGK6g==,1,0,0,0,0,0,0
gAAAAABeSk1HqC68cL9wM-jNN_xnOhT0CTFqr9ZS4YZgUAXudabAhvyXwdHs9kPi5Pl24iBIkwHJoTQQwj0chy42ZSDE6gWXzQ==,1,0,0,0,0,0,0
gAAAAABeSk1H8piv2qmzGLkYzjRVoK9S6rgRL4qeP7WmMdGyRiYvWz7ppEbryLuFQoZ9f68mMS_Tho264fgrcuZjikXe9NBO6w==,1,0,0,0,0,0,0
gAAAAABeSk1H-sDqJsSKahiUE2d6W8kwCUtBafNoZqY3x-xAzC7xW5viSJWSiDtxPNigYO259TKLNsGljs7Q0VWDvHjzC_58tg==,1,0,0,0,0,0,0
gAAAAABeSk1HTJYYUgGNA9MX6ruLMPywVbuXeaQ8fbiK4wXpd_FFLPRZniGI1DhFYCqi29B-3ZC1kjilcTWmpLrWAXlgNVFwAA==,1,0,0,0,0,0,0
gAAAAABeSk1HbQfSmbWRkIRwdejZfF64AYws3SbPrLiB1d5lD2n94nx7FzGhYX_dQCxUqlgglJeSoGz3Cd_Ztn5b1ZKMo_AqoQ==,0,0,0,1,0,0,0
gAAAAABeSk1IJGmaLb9UDHi4Dj1gQnOy-1Z2ZS4krN9BbopeAWawWX28ZR-rsO160Psp66028CpRCJX9FHkmVZylcINC-ZPZ1g==,1,0,0,0,0,0,0
gAAAAABeSk1IqZxMeG1HXx4xm_v_tnronnhEytWdO0aZKMC26JeU1xZ2McAfASDETIhkbY2S64A9ESurVJ28URaGYeP8t-ojMA==,1,0,0,0,0,0,0
gAAAAABeSk1IeyN6M-HOSylMaDlzl1-wQKkHiZT98UCf-nHNHlkhUndj7vHzaZri4Mw56A6MsI82HF8yPHOjKk6aAkhHd728Mg==,0,0,0,1,0,0,0
gAAAAABeSk1IWupuB0TTOkYqNZHcj43UjoDvckP8g1FOvHQNwDfkc7zRqAN3kxV9VKFXEaciXKyiQwgHoDdx00XDtfMM3Yoy2Q==,1,0,0,0,0,0,0
gAAAAABeSk1IzRNQrLguIiDghX5QmIfZj3Mqnn3Nweeeef1hLz7_-4fayIDvf3l4Q_-fs_1zQa2o5BYQZLvqWxuI5gHFqwXvhg==,1,0,0,0,0,0,0
gAAAAABeSk1IMALFs6ic4c3raotjKl9jftW9lZV1_dS39fPWm720-DzbHU4wYETgJ3HnV7cfcniZjfQQKTi_FDnR53MeJwpPiw==,1,0,0,0,0,0,0
gAAAAABeSk1Iub04dMS8MXtUlAjalpOO1QJcbiANCWQWNsyopIHOlr0_jric1ZyHIKl_AY0mThZBEnk6v8llmL0EybV6kdQrTA==,0,0,0,1,0,0,0
gAAAAABeSk1I6bOH-SN749rLSPCYeC-HYGxOKjseKyFqSoz0Rn3Sfdgmw9TjnOBQi9vyblggiy2lI3f33KIAVd3uR6s7LwnuzQ==,1,0,0,0,0,0,0
gAAAAABeSk1I3RJp6FxaUu9tIwIZvdC-7z7MvOUnf5m0Xn0BMwdrCumOtvpYIP93eIF6R5u1DUTyRCDfHecJIm382oNnNci8HA==,1,0,0,0,0,0,0
gAAAAABeSk1IqYEHkitc0sIDA3uFYoQ2ZLDCU6SrP3R_VKmI0H5djP11kZeRsJRF1X5BHnAXbb1XBxglZgiLYxd33HkUjXES-A==,1,0,0,0,0,0,0
gAAAAABeSk1IcCmWy-30aFOX7562gjW1Z8AZ21Jq5wi-arC0_IOkezTZUK887orl8NW6T4fLByzP332K76xxdT3tPRnQuYXAUw==,1,0,0,0,0,0,0
gAAAAABeSk1IjfE-GePEr5TMmGdIyhrXNmFrnCod4oZxos-Xo6Gzu5P4o9CFpq11u5UfVE-GmEFzCOq1_ml2nLKBX5AwEJH3vg==,0,0,0,1,0,0,0
gAAAAABeSk1IlGj0CWYeAD8DEPRKy_LcD8okdIgrl0QACjZiNLW1s-Pq07tzzd4NPExUbf-Qam2AZK5K-HjB5w62oqeE1yf9cQ==,0,0,0,1,1,1,0
gAAAAABeSk1IhAqhmBIha6HkNrUAdI2kzOQGiKzJhT1NEwBSh7HoGU1o_rZXZ8jhVEnNTZ0hXR5m_tpgzWhg6t_4_UpdYp1xVA==,1,0,0,0,0,0,0
gAAAAABeSk1IlhYvjUpkZOFo5N270ErzRDE_za73GjdRb_uHJlMT0IadQUvk4NggecGiRkomNfIyb9gzWrs7k1lUuvdMWKiVwg==,1,0,0,0,0,0,0
gAAAAABeSk1IuSlYHkXlSIgCWNR6s2CzAF3lju8PHy5ZBO1q-iKjwhJoDsqraI65d6a3zu9fGuKFHNKvC654tjU7fPxOqE7IAQ==,1,0,0,0,0,0,0
gAAAAABeSk1IN8XXGB93w97ZuqIrdgh15zdhleNWaCpO9jN9fFf5jo-QnNPYi3RfPturYdkR8yNOlc3jkiL6EMdJh4gTzEoSMQ==,1,0,0,0,0,0,0
gAAAAABeSk1I8O6CtI43rEYI32BA6RAt4SoQ2suoqTEAt7SY2e0Fc-YZfE3yJI13tpQyCXeYFPazeq2QFppxBcTQwA0sCtBvzA==,1,0,0,0,0,0,0
gAAAAABeSk1I1pWvwOoiKjFbSzPWHwC68wrMWyCsKvZ2iLA9W7_uY5_65KU-YB7Icz7-u554ReciXYrffRWRaFKJaOA5muluGw==,1,0,0,0,0,0,0
gAAAAABeSk1II8cfMFaL9ODWX-ZDUe4QxykFgGM6DZqpM4lZvm7FejB9Gzv6S-hu8I9Yt4jNgx3tOVY7AJ9Dfs1y2tlres7V0w==,1,0,0,0,0,0,0
gAAAAABeSk1I0xnkG7CobqyH4HechmJmyvR6lUSsVhTeMHAtMk7AaMhQBCqh-NjqP-GxSWAeNdn_rxyli4i30r0jUa0JOLzmYg==,0,0,0,1,0,0,0
gAAAAABeSk1I18JOiKJimjAWmxXeYiI7rIWz6KfkFjUWD4D86VCdM2ldpWpTGGruG4y0ptDkDo0vy-U-jcSqkYcSPb8cBhHkRw==,1,0,0,0,0,0,0
gAAAAABeSk1IaPgdg5Dux6ocTG4Cv4r52n_qfaouMXHML8EOyXLjYjDkB9kYzdIshjFogol2JmFRHH0WQy8RmCpLn5bmqVrxwA==,0,0,0,1,0,0,0
gAAAAABeSk1I793IT-jtkmetmBZbUA4rxjGJ8-1_xtyPDaILsrQohWjuN9ZNWVO-ENAsnTVSDCA4nMVAGRTl_ea4pXUwnlRhfQ==,1,0,0,0,0,0,0
gAAAAABeSk1I0wplP4ZD8slL57ks8h1cQ9PEFh8fT74tXCQzO1JIosf9mHghLAeEIHQuNx23paMN0wqt2JVlgyq4gBK3vYx89g==,1,0,0,0,0,0,0
gAAAAABeSk1Iq1oXSTlB3TCV6Cb_8rgXN2a-8NgiX0-tGKUfOz-ZteyUOI6ZCMllHauwXS4EAF9Am1KQKpa1iqbgnNc6LBYmhg==,0,0,0,1,0,0,0
gAAAAABeSk1I-W26iIIXCdbbWMrDApvBCc13VzKpvosfE87ymySMwV8AQkOc0tJ-9yFbK-JUizEp5anLVcLbv-Q3Wd92bYW8tg==,1,0,0,0,0,0,0
gAAAAABeSk1IR7iz0XyEE4b9HA_vjY_8DLbH-bJHg9kiVARjt8TBhYv_QHWPt47d0i9VuPyDI__jve4D2GejmEGJE-OW9mmmrw==,0,0,0,1,0,0,0
gAAAAABeSk1IVJeYOAidVk54-LhvT5kAETJLtgafdrYbVavpZn1pVpGXabGgqmeA70AVsSsBmn-AMBBsPtfZwVGubTM1L-FZOg==,0,0,0,1,0,0,0
gAAAAABeSk1IT8qzyBWr57wzyYuVPQgPlCp-pgQvDKYD869_HhM0q4aFsbdSPrcyJQmEoFuKQm5sFLfbagriNFi7XYp9ym0VPw==,0,0,0,1,0,0,0
gAAAAABeSk1I0L_vEZzRma8EfVt9mBSMQFoZ5ixAMVjdvlnzCFmvEq6GNdZN72Y7jhMTfrBCi1pqtSvC3MMiFDfLoiJQ69uxLw==,0,1,0,0,0,0,0
gAAAAABeSk1IsW7Tc6roxNIEPczqzzmCuWkzZXTQzhVbxegbiTaRN3-uZPbspiGKJC8f35F4ttb3503-4gzYq1_egPj4U_8FCQ==,0,0,0,1,0,0,0
gAAAAABeSk1Ie5lckybraqUV1RzlhtL5u8o-0o_XJt0zzX_EDNDuDxj7nIt_iSeQWHjEBRip068qSMTXmB4HC3_8A9rRD3jwQQ==,1,0,0,0,0,0,0
gAAAAABeSk1IgHo-LH0_r0f8vsT_Wb3DZqqSw2zdttX4DHtYd4x044I-Em9jlXnRAA7TIUbt8WvNhUAr92qg80vtCC3064rp1Q==,1,0,0,1,0,0,0
gAAAAABeSk1If0uzfC2JjqfVBgR6AvtQ1JkyTBJL1dsfTeNkQEnDi7kunWIpShTUQ2UIfDctKgonmM3lSWHXLOBZ32pcwi8JlA==,1,0,0,0,0,0,0
gAAAAABeSk1I3NZvVT_-PWtm3ogSt32Qr5YgTIQUubGIkJEloZhF6QxtLasPtuNlKPeqbItSg0JCpO6_EhJiwMuHhG35rdAB7w==,1,0,0,0,0,1,0
gAAAAABeSk1IaFPyf9EaXMV99zYJQj5ieEEHbZ2RdJ6_hfTZChqlbENIbGjTZRKzkThvvpF-pTcw0Mck95IdDGeIbhcccG5i4g==,1,0,0,0,0,0,0
gAAAAABeSk1I93VuVLURu8hxvpqrxGaDhCBHlg-zHwkXnBjdrW9ByYCB2hNmA3D4dyqC7ANt9AKequ4jUQXPTddXFVRTWfbl5g==,0,0,0,1,0,0,0
gAAAAABeSk1IWXs6mji0Oz3avlwQwig8gsz49tVT8IlY5irjDF7pvDWNtJC8Ah4dw5R9KZsql3BxS__qQLB_XCeg8JnqslMb5Q==,1,0,0,0,0,0,0
gAAAAABeSk1IoUZOlkITHAm1J7D1nhFJX9tfbZJTpBtbssX4BZlRcdvkRQB4xz4NYbdcrw6ETUq64jJZoIbI5893sDy6HEHNfw==,1,0,0,0,0,0,0
gAAAAABeSk1IIwBRSxIxzleBN_5abJzVqdPqbbJCV7GCBQDr7ybpBRuNyznEyXkC0-56WeoWi_iQrmLSa6yRwqYcENhqxxU6mQ==,0,0,0,1,0,0,0
gAAAAABeSk1InF6HPTNxSKZSkf2Y-OhJCCS1W1oJBA4Oo9JPrpq-BcVY6A0rz_4gQnBV7K3yi5UMrvpvlRNHedZjs135C6ZpHg==,0,0,0,1,0,0,0
